age,child_number,family_size,income,living_minimum,study_certificate,isEgisso,service_108,service_116
7,3,5,16346,15428,0,0,1,0
0,2,3,28708,15428,0,1,0,0
6,2,4,64358,15428,0,0,1,0
14,2,5,80880,15428,0,0,1,0
12,4,5,65628,15428,0,1,0,0
12,1,2,57493,15428,0,0,0,0
8,1,3,50837,15428,0,0,1,0
14,1,4,66426,15428,0,0,1,0
3,1,4,50128,15428,0,1,0,0
12,3,4,68911,15428,0,1,0,0
11,1,2,23985,15428,0,0,1,0
4,3,5,24563,15428,0,1,0,0
6,1,2,46066,15428,0,1,0,0
7,1,2,67303,15428,0,1,0,0
4,2,3,99444,15428,0,0,0,0
8,2,4,61781,15428,0,0,1,0
13,2,5,86810,15428,0,1,0,0
11,1,2,47818,15428,0,0,0,0
3,3,4,72963,15428,0,1,0,0
7,1,4,79436,15428,0,1,0,0
16,2,5,24281,15428,0,1,0,0
7,1,2,75242,15428,0,1,0,0
0,2,3,59006,15428,0,0,0,0
1,3,4,45641,15428,0,0,1,1
3,3,5,94995,15428,0,0,0,0
0,2,5,90517,15428,0,0,0,0
6,2,4,81583,15428,0,1,0,0
0,3,4,24523,15428,0,0,1,1
8,2,3,88502,15428,0,0,0,0
2,2,3,33907,15428,0,0,1,0
11,2,3,52039,15428,0,0,0,0
18,1,3,98475,15428,0,1,0,0
14,1,2,61872,15428,0,1,0,0
15,2,5,31912,15428,0,1,0,0
9,2,3,32166,15428,0,0,1,0
5,1,2,11176,15428,0,1,0,0
16,2,3,49895,15428,1,1,0,0
16,2,3,54833,15428,1,1,0,0
18,1,5,30123,15428,0,0,0,0
17,1,3,73845,15428,1,0,0,0
10,1,2,35974,15428,0,1,0,0
6,2,3,86714,15428,0,0,0,0
9,4,5,70816,15428,0,1,0,0
6,3,5,20910,15428,0,0,1,0
4,2,3,12832,15428,0,0,1,0
11,1,2,49185,15428,0,0,0,0
15,1,4,35309,15428,0,1,0,0
17,2,4,41539,15428,1,1,0,0
2,1,5,44760,15428,0,0,1,0
14,1,3,54758,15428,0,0,0,0
4,3,4,71111,15428,0,1,0,0
12,2,5,37634,15428,0,1,0,0
18,1,4,74557,15428,1,1,0,0
11,1,4,95414,15428,0,0,0,0
4,1,4,94055,15428,0,0,0,0
5,2,4,80561,15428,0,0,0,0
6,2,4,95128,15428,0,0,0,0
9,2,4,72339,15428,0,0,0,0
15,1,2,12311,15428,0,1,0,0
7,1,5,33243,15428,0,1,0,0
8,1,2,97547,15428,0,0,0,0
3,1,2,39961,15428,0,1,0,0
7,1,2,39585,15428,0,1,0,0
6,1,4,90196,15428,0,1,0,0
14,1,2,68295,15428,0,0,0,0
2,2,4,55397,15428,0,1,0,0
16,1,5,64174,15428,0,0,0,0
10,2,4,98341,15428,0,1,0,0
8,3,4,90675,15428,0,1,0,0
4,3,4,23177,15428,0,1,0,0
9,2,4,54994,15428,0,0,1,0
14,2,5,82270,15428,0,1,0,0
13,3,5,86637,15428,0,1,0,0
3,1,2,45050,15428,0,0,0,0
1,1,3,57565,15428,0,0,0,0
11,2,4,60877,15428,0,0,1,0
0,1,5,45152,15428,0,1,0,0
4,2,5,32595,15428,0,0,1,0
5,1,2,19578,15428,0,0,1,0
10,1,4,75796,15428,0,1,0,0
7,3,4,43464,15428,0,0,1,0
6,2,3,19244,15428,0,0,1,0
3,1,2,98238,15428,0,0,0,0
5,1,2,69124,15428,0,0,0,0
15,1,2,31222,15428,0,1,0,0
14,1,2,81932,15428,0,1,0,0
13,2,3,57036,15428,0,0,0,0
11,2,3,37360,15428,0,1,0,0
11,2,5,56624,15428,0,1,0,0
15,2,3,35296,15428,0,0,1,0
14,1,2,53063,15428,0,0,0,0
12,1,3,48654,15428,0,0,1,0
10,1,3,84237,15428,0,0,0,0
16,3,5,50239,15428,1,1,0,0
14,2,3,64691,15428,0,0,0,0
13,1,3,89498,15428,0,0,0,0
9,2,4,26570,15428,0,0,1,0
11,2,4,88724,15428,0,0,0,0
15,4,5,58100,15428,0,1,0,0
14,1,2,24977,15428,0,0,1,0
9,2,4,73694,15428,0,0,0,0
3,2,4,90588,15428,0,0,0,0
8,3,5,60465,15428,0,0,1,0
8,1,3,66746,15428,0,0,0,0
10,3,5,84818,15428,0,1,0,0
10,2,5,62387,15428,0,1,0,0
6,1,3,15157,15428,0,0,1,0
9,1,3,58630,15428,0,0,0,0
3,3,4,34715,15428,0,0,1,0
4,3,4,32418,15428,0,0,1,0
4,1,2,21666,15428,0,0,1,0
10,3,4,17114,15428,0,0,1,0
8,3,4,74208,15428,0,0,0,0
15,3,5,20112,15428,0,1,0,0
8,2,4,90051,15428,0,0,0,0
3,1,2,41920,15428,0,1,0,0
1,1,3,41930,15428,0,0,1,0
13,2,5,58781,15428,0,1,0,0
2,2,5,20255,15428,0,1,0,0
17,3,5,51477,15428,1,0,1,0
5,1,3,51951,15428,0,0,0,0
10,1,2,48040,15428,0,0,0,0
17,1,5,72319,15428,1,0,1,0
11,4,5,63170,15428,0,1,0,0
4,3,5,37594,15428,0,0,1,0
8,3,5,83138,15428,0,1,0,0
17,1,2,73534,15428,1,1,0,0
18,1,5,61558,15428,1,1,0,0
2,1,3,74690,15428,0,0,0,0
8,1,2,96341,15428,0,0,0,0
3,2,4,79060,15428,0,1,0,0
16,1,3,41336,15428,1,0,1,0
16,4,5,66372,15428,1,1,0,0
1,4,5,65664,15428,0,0,1,1
8,2,3,47883,15428,0,0,1,0
8,2,5,56990,15428,0,1,0,0
4,1,5,12137,15428,0,0,1,0
14,1,5,51642,15428,0,1,0,0
14,1,3,86223,15428,0,0,0,0
2,1,2,75860,15428,0,1,0,0
18,2,3,86382,15428,0,0,0,0
2,1,3,47101,15428,0,1,0,0
5,2,4,56512,15428,0,0,1,0
3,4,5,82045,15428,0,0,1,0
12,1,3,97304,15428,0,0,0,0
12,1,3,76426,15428,0,0,0,0
10,2,5,79850,15428,0,1,0,0
4,1,3,48398,15428,0,0,1,0
0,1,3,75629,15428,0,0,0,0
8,3,4,97006,15428,0,0,0,0
16,1,2,44354,15428,1,1,0,0
0,3,5,21319,15428,0,1,0,1
2,1,4,28070,15428,0,0,1,0
14,1,2,32350,15428,0,0,1,0
9,1,4,63836,15428,0,1,0,0
7,2,5,10583,15428,0,1,0,0
11,2,3,75514,15428,0,0,0,0
14,2,5,52684,15428,0,1,0,0
8,2,5,38185,15428,0,0,1,0
9,2,4,57064,15428,0,0,1,0
8,2,4,89156,15428,0,0,0,0
14,1,2,82221,15428,0,1,0,0
0,3,5,81889,15428,0,1,0,1
1,3,4,49718,15428,0,1,0,1
18,3,5,83260,15428,1,1,0,0
13,1,4,74499,15428,0,1,0,0
7,1,2,28469,15428,0,0,1,0
5,1,2,20019,15428,0,1,0,0
11,3,4,96234,15428,0,1,0,0
14,4,5,22274,15428,0,1,0,0
13,2,3,79998,15428,0,0,0,0
0,2,5,11812,15428,0,0,1,0
10,1,3,13715,15428,0,1,0,0
2,2,3,15512,15428,0,0,1,0
18,1,2,64846,15428,1,1,0,0
17,1,2,72000,15428,1,0,0,0
1,1,3,21100,15428,0,1,0,0
6,1,3,87028,15428,0,0,0,0
7,1,5,67229,15428,0,1,0,0
18,4,5,34372,15428,0,0,0,0
14,2,4,94509,15428,0,0,0,0
9,2,3,71093,15428,0,1,0,0
0,1,2,69467,15428,0,1,0,0
5,1,4,69419,15428,0,1,0,0
12,2,5,46093,15428,0,1,0,0
13,1,3,39534,15428,0,1,0,0
2,1,3,36594,15428,0,1,0,0
10,1,4,76866,15428,0,1,0,0
2,4,5,95769,15428,0,1,0,1
18,2,3,38297,15428,0,1,0,0
9,4,5,98129,15428,0,0,0,0
14,4,5,22472,15428,0,1,0,0
10,2,3,34355,15428,0,0,1,0
14,1,5,63534,15428,0,0,1,0
12,1,3,56331,15428,0,0,0,0
4,1,3,47820,15428,0,1,0,0
3,2,4,80799,15428,0,0,0,0
12,2,3,28404,15428,0,1,0,0
8,2,4,27068,15428,0,0,1,0
16,2,3,47071,15428,1,1,0,0
1,2,3,61955,15428,0,1,0,0
4,1,4,73119,15428,0,0,0,0
15,3,5,23355,15428,0,1,0,0
6,1,2,62718,15428,0,0,0,0
0,1,3,77243,15428,0,0,0,0
11,1,2,69202,15428,0,1,0,0
10,1,5,78393,15428,0,0,1,0
11,2,4,57628,15428,0,1,0,0
18,2,4,59258,15428,1,1,0,0
11,1,3,75547,15428,0,1,0,0
11,2,3,87850,15428,0,0,0,0
13,1,2,22108,15428,0,0,1,0
1,3,4,16384,15428,0,1,0,1
1,1,3,66903,15428,0,0,0,0
3,2,3,81928,15428,0,1,0,0
15,1,4,23075,15428,0,0,1,0
9,1,3,45391,15428,0,1,0,0
12,2,5,52966,15428,0,1,0,0
1,1,3,82440,15428,0,1,0,0
2,2,4,95474,15428,0,0,0,0
18,1,2,13664,15428,1,0,1,0
5,1,5,40088,15428,0,0,1,0
18,1,2,84156,15428,0,1,0,0
18,2,4,12480,15428,1,1,0,0
7,1,2,15179,15428,0,0,1,0
13,2,3,17958,15428,0,0,1,0
9,1,5,81793,15428,0,0,1,0
2,1,2,51597,15428,0,1,0,0
5,2,5,58427,15428,0,1,0,0
14,1,5,74009,15428,0,1,0,0
17,2,4,54372,15428,0,0,0,0
13,1,2,39930,15428,0,1,0,0
18,1,4,76751,15428,0,1,0,0
9,1,2,55699,15428,0,0,0,0
14,4,5,11385,15428,0,0,1,0
3,2,5,57850,15428,0,1,0,0
1,1,4,74544,15428,0,1,0,0
2,3,5,24537,15428,0,0,1,1
6,3,4,59657,15428,0,0,1,0
15,1,2,78155,15428,0,0,0,0
9,2,3,22730,15428,0,0,1,0
18,2,3,89249,15428,0,1,0,0
16,1,2,18525,15428,1,0,1,0
18,1,2,48551,15428,0,0,0,0
4,2,3,48454,15428,0,1,0,0
12,1,2,25612,15428,0,0,1,0
12,1,5,91449,15428,0,0,0,0
10,1,2,91075,15428,0,1,0,0
10,3,5,75385,15428,0,1,0,0
15,4,5,97531,15428,0,0,0,0
14,1,2,19534,15428,0,0,1,0
16,2,5,65286,15428,1,1,0,0
17,3,4,84334,15428,0,1,0,0
18,3,5,59145,15428,0,1,0,0
3,1,2,36914,15428,0,0,0,0
4,3,4,21131,15428,0,1,0,0
6,1,3,92375,15428,0,0,0,0
1,1,4,20367,15428,0,1,0,0
0,4,5,16057,15428,0,1,0,1
11,1,2,34735,15428,0,1,0,0
9,2,5,86119,15428,0,1,0,0
7,2,3,79064,15428,0,1,0,0
0,2,3,86049,15428,0,0,0,0
11,2,5,95138,15428,0,1,0,0
1,1,5,33252,15428,0,0,1,0
9,1,2,59098,15428,0,0,0,0
16,2,5,23197,15428,0,1,0,0
2,1,3,21316,15428,0,1,0,0
6,1,3,60792,15428,0,0,0,0
11,2,3,62234,15428,0,1,0,0
7,1,2,86834,15428,0,1,0,0
11,1,3,98740,15428,0,1,0,0
2,2,3,19674,15428,0,1,0,0
16,3,4,75356,15428,0,1,0,0
8,1,2,43512,15428,0,1,0,0
9,2,4,47431,15428,0,1,0,0
5,3,4,81302,15428,0,1,0,0
0,1,3,70613,15428,0,1,0,0
11,1,4,98586,15428,0,1,0,0
4,1,4,98908,15428,0,0,0,0
12,1,2,86893,15428,0,0,0,0
14,3,5,69331,15428,0,0,1,0
10,2,3,16180,15428,0,1,0,0
7,1,4,97796,15428,0,0,0,0
4,1,3,27387,15428,0,0,1,0
1,1,4,28237,15428,0,1,0,0
11,2,5,83303,15428,0,1,0,0
1,1,2,39190,15428,0,0,0,0
15,3,5,21080,15428,0,1,0,0
2,2,5,47238,15428,0,1,0,0
9,3,5,63623,15428,0,0,1,0
18,4,5,46588,15428,1,1,0,0
7,1,5,57408,15428,0,0,1,0
6,1,3,54994,15428,0,0,0,0
0,4,5,61716,15428,0,1,0,1
11,4,5,53208,15428,0,0,1,0
4,2,4,50665,15428,0,1,0,0
15,1,5,75354,15428,0,0,1,0
3,2,4,42651,15428,0,0,1,0
16,3,4,23529,15428,1,1,0,0
1,2,3,22235,15428,0,1,0,0
11,3,4,40946,15428,0,0,1,0
0,4,5,56184,15428,0,1,0,1
11,1,3,42487,15428,0,0,1,0
11,1,3,17285,15428,0,0,1,0
11,1,5,45855,15428,0,0,1,0
18,2,3,40486,15428,1,1,0,0
16,1,4,39999,15428,1,0,1,0
10,2,3,87127,15428,0,1,0,0
12,4,5,84136,15428,0,0,1,0
7,1,2,36728,15428,0,0,0,0
9,2,4,62465,15428,0,0,1,0
7,1,3,35812,15428,0,0,1,0
7,1,3,39557,15428,0,1,0,0
8,1,2,79668,15428,0,1,0,0
6,2,3,69308,15428,0,1,0,0
13,1,2,59434,15428,0,1,0,0
1,1,2,41542,15428,0,0,0,0
10,1,2,81118,15428,0,0,0,0
7,1,2,45814,15428,0,0,0,0
12,1,2,60087,15428,0,0,0,0
14,1,4,11062,15428,0,0,1,0
2,2,3,72658,15428,0,1,0,0
13,1,5,17344,15428,0,0,1,0
14,1,2,43454,15428,0,1,0,0
1,1,2,83156,15428,0,0,0,0
18,2,3,34917,15428,1,1,0,0
11,4,5,69383,15428,0,1,0,0
3,1,2,84300,15428,0,0,0,0
2,1,2,88668,15428,0,0,0,0
4,1,2,55764,15428,0,1,0,0
2,1,2,83053,15428,0,0,0,0
14,2,5,18786,15428,0,0,1,0
18,1,2,32422,15428,0,0,0,0
1,1,3,28698,15428,0,0,1,0
11,1,2,10086,15428,0,1,0,0
4,1,3,61865,15428,0,1,0,0
16,2,4,43245,15428,1,1,0,0
13,3,5,13437,15428,0,1,0,0
9,1,3,34968,15428,0,0,1,0
2,1,2,45900,15428,0,0,0,0
3,3,5,80548,15428,0,0,1,0
5,1,3,82740,15428,0,1,0,0
15,1,3,26537,15428,0,1,0,0
6,3,5,82761,15428,0,1,0,0
14,3,5,27914,15428,0,1,0,0
10,3,5,86958,15428,0,1,0,0
0,3,5,33973,15428,0,1,0,1
4,4,5,71237,15428,0,1,0,0
12,1,4,38735,15428,0,0,1,0
13,2,4,53258,15428,0,0,1,0
8,4,5,12730,15428,0,0,1,0
16,1,3,84280,15428,1,1,0,0
14,2,5,17728,15428,0,0,1,0
6,1,4,86995,15428,0,1,0,0
11,1,5,23055,15428,0,1,0,0
5,2,5,55541,15428,0,1,0,0
15,2,4,72888,15428,0,0,0,0
4,1,2,58347,15428,0,0,0,0
8,1,5,21355,15428,0,1,0,0
13,1,2,77639,15428,0,1,0,0
7,1,3,76578,15428,0,1,0,0
13,2,3,20008,15428,0,0,1,0
11,2,4,59706,15428,0,1,0,0
9,3,4,72013,15428,0,1,0,0
12,3,5,87765,15428,0,1,0,0
18,2,5,44684,15428,0,1,0,0
14,4,5,26763,15428,0,0,1,0
7,2,3,96361,15428,0,1,0,0
9,1,3,61214,15428,0,1,0,0
2,1,5,62242,15428,0,1,0,0
2,3,5,13046,15428,0,1,0,1
4,1,2,83738,15428,0,1,0,0
15,1,3,52725,15428,0,1,0,0
16,2,3,15055,15428,0,0,0,0
5,3,5,35917,15428,0,1,0,0
15,2,5,23663,15428,0,1,0,0
1,2,4,79447,15428,0,0,0,0
14,1,3,49090,15428,0,1,0,0
17,1,4,80897,15428,0,0,0,0
0,1,2,84724,15428,0,0,0,0
18,1,2,10570,15428,1,0,1,0
11,1,2,53968,15428,0,0,0,0
7,2,4,31358,15428,0,0,1,0
5,1,3,24428,15428,0,1,0,0
11,1,2,13662,15428,0,1,0,0
6,1,2,50499,15428,0,0,0,0
17,1,5,73772,15428,0,0,0,0
13,2,4,20920,15428,0,1,0,0
7,2,5,97088,15428,0,1,0,0
13,1,3,33200,15428,0,1,0,0
4,3,5,28907,15428,0,1,0,0
8,2,5,54557,15428,0,0,1,0
7,2,5,39728,15428,0,1,0,0
1,1,2,95014,15428,0,1,0,0
15,1,3,41954,15428,0,0,1,0
12,1,2,87061,15428,0,1,0,0
6,3,5,57613,15428,0,0,1,0
15,4,5,27178,15428,0,0,1,0
6,2,3,96314,15428,0,1,0,0
13,1,5,81507,15428,0,0,1,0
13,1,3,69143,15428,0,1,0,0
11,1,3,71181,15428,0,1,0,0
0,1,2,71872,15428,0,0,0,0
0,3,5,56428,15428,0,1,0,1
11,3,4,86172,15428,0,1,0,0
14,2,3,48152,15428,0,0,1,0
3,1,3,60412,15428,0,1,0,0
6,3,5,11875,15428,0,0,1,0
15,1,4,24299,15428,0,1,0,0
2,1,2,16766,15428,0,0,1,0
6,1,2,61416,15428,0,1,0,0
5,2,4,39780,15428,0,0,1,0
15,1,3,97656,15428,0,1,0,0
7,2,5,94244,15428,0,1,0,0
5,2,5,33436,15428,0,0,1,0
9,1,3,81691,15428,0,0,0,0
15,2,4,56399,15428,0,1,0,0
10,1,3,35999,15428,0,0,1,0
12,1,2,81502,15428,0,0,0,0
5,1,2,72292,15428,0,0,0,0
0,2,3,26036,15428,0,0,1,0
18,2,3,82802,15428,1,0,0,0
11,2,4,62573,15428,0,1,0,0
5,1,2,53427,15428,0,0,0,0
17,2,3,96951,15428,0,0,0,0
12,2,5,68942,15428,0,0,1,0
6,3,5,80010,15428,0,0,1,0
12,1,2,75581,15428,0,1,0,0
7,1,2,57131,15428,0,1,0,0
16,1,3,84314,15428,0,1,0,0
8,1,3,47082,15428,0,0,1,0
12,1,2,83587,15428,0,0,0,0
1,2,3,92878,15428,0,0,0,0
3,1,2,69848,15428,0,1,0,0
1,1,3,18586,15428,0,0,1,0
3,1,3,53491,15428,0,0,0,0
17,1,2,35239,15428,1,1,0,0
4,3,5,65667,15428,0,0,1,0
18,2,5,65272,15428,1,0,1,0
9,3,4,93183,15428,0,1,0,0
17,1,4,46536,15428,0,0,0,0
9,1,5,15493,15428,0,1,0,0
4,1,3,79279,15428,0,1,0,0
16,3,5,99810,15428,1,1,0,0
12,3,5,16337,15428,0,1,0,0
16,3,5,68068,15428,1,0,1,0
8,1,3,73050,15428,0,0,0,0
11,1,4,83388,15428,0,0,0,0
13,1,2,12771,15428,0,1,0,0
13,1,2,41678,15428,0,1,0,0
7,2,3,75924,15428,0,1,0,0
4,1,4,36063,15428,0,1,0,0
18,1,2,70995,15428,0,1,0,0
13,3,4,90101,15428,0,1,0,0
8,1,4,43310,15428,0,0,1,0
6,1,4,84076,15428,0,1,0,0
7,1,2,77193,15428,0,0,0,0
13,1,2,40014,15428,0,1,0,0
13,2,3,59853,15428,0,0,0,0
10,3,4,80467,15428,0,1,0,0
13,3,5,92884,15428,0,1,0,0
7,2,4,54595,15428,0,0,1,0
2,1,2,73453,15428,0,1,0,0
17,1,2,83841,15428,0,0,0,0
2,2,4,43007,15428,0,1,0,0
12,3,4,27526,15428,0,0,1,0
11,3,4,18646,15428,0,1,0,0
14,1,2,65448,15428,0,1,0,0
17,2,4,41949,15428,1,0,1,0
4,3,5,43851,15428,0,1,0,0
6,1,2,19383,15428,0,0,1,0
10,3,4,51640,15428,0,0,1,0
10,2,5,98028,15428,0,1,0,0
14,1,3,32051,15428,0,1,0,0
9,1,3,92106,15428,0,0,0,0
14,1,2,24249,15428,0,0,1,0
12,1,3,81306,15428,0,0,0,0
13,2,3,81707,15428,0,1,0,0
16,2,3,50462,15428,0,1,0,0
12,2,4,65438,15428,0,0,1,0
9,1,3,50913,15428,0,0,0,0
0,1,2,51532,15428,0,0,0,0
0,1,2,44689,15428,0,0,0,0
14,3,5,65453,15428,0,0,1,0
15,2,3,21519,15428,0,1,0,0
11,3,5,69592,15428,0,0,1,0
5,1,4,70147,15428,0,0,0,0
5,1,2,12404,15428,0,0,1,0
11,1,3,43211,15428,0,1,0,0
14,3,4,11316,15428,0,1,0,0
3,1,2,45172,15428,0,0,0,0
3,1,3,84336,15428,0,0,0,0
1,1,3,10457,15428,0,0,1,0
11,1,3,66707,15428,0,1,0,0
6,1,3,80748,15428,0,1,0,0
8,1,2,93615,15428,0,1,0,0
8,2,3,91837,15428,0,0,0,0
7,1,3,77973,15428,0,0,0,0
13,3,5,86490,15428,0,1,0,0
0,3,4,45352,15428,0,0,1,1
11,2,5,78160,15428,0,0,1,0
1,2,4,93545,15428,0,0,0,0
12,4,5,40156,15428,0,0,1,0
3,1,2,39130,15428,0,1,0,0
17,2,3,61716,15428,0,1,0,0
18,3,5,39573,15428,0,1,0,0
15,3,5,15259,15428,0,1,0,0
13,2,3,48852,15428,0,1,0,0
7,4,5,26512,15428,0,1,0,0
11,3,5,39960,15428,0,1,0,0
8,1,3,12106,15428,0,0,1,0
5,1,5,64452,15428,0,1,0,0
17,1,2,51870,15428,0,1,0,0
1,3,4,82658,15428,0,1,0,1
7,1,2,79438,15428,0,1,0,0
13,1,2,95610,15428,0,1,0,0
5,1,2,96811,15428,0,0,0,0
9,1,3,20862,15428,0,1,0,0
7,1,3,65330,15428,0,0,0,0
16,1,2,22551,15428,1,0,1,0
11,1,2,43637,15428,0,1,0,0
16,4,5,64762,15428,1,1,0,0
12,1,2,84645,15428,0,0,0,0
18,1,2,48303,15428,0,1,0,0
11,4,5,86536,15428,0,0,0,0
15,3,5,12428,15428,0,1,0,0
4,1,2,70536,15428,0,1,0,0
15,1,3,97339,15428,0,1,0,0
5,1,5,81303,15428,0,1,0,0
10,2,3,24827,15428,0,1,0,0
16,2,3,39752,15428,0,0,0,0
13,3,4,16922,15428,0,0,1,0
5,3,4,67332,15428,0,0,1,0
10,2,3,62693,15428,0,0,0,0
11,3,4,81808,15428,0,0,0,0
12,1,2,46218,15428,0,1,0,0
3,3,5,18229,15428,0,0,1,0
6,1,2,25266,15428,0,1,0,0
1,2,3,74313,15428,0,1,0,0
5,4,5,63565,15428,0,1,0,0
5,1,2,74965,15428,0,1,0,0
17,1,2,19294,15428,1,1,0,0
7,1,3,67239,15428,0,1,0,0
7,1,3,52347,15428,0,1,0,0
7,1,3,35176,15428,0,0,1,0
7,2,5,27481,15428,0,1,0,0
0,1,2,72732,15428,0,1,0,0
1,2,3,88684,15428,0,1,0,0
11,1,3,95376,15428,0,1,0,0
14,1,2,85977,15428,0,1,0,0
3,4,5,22771,15428,0,1,0,0
2,1,2,49289,15428,0,0,0,0
13,3,4,15288,15428,0,1,0,0
7,3,4,20788,15428,0,1,0,0
12,1,5,44767,15428,0,1,0,0
18,2,5,68322,15428,0,1,0,0
4,1,2,47041,15428,0,0,0,0
12,1,5,43690,15428,0,0,1,0
0,4,5,57294,15428,0,1,0,1
15,1,5,53046,15428,0,0,1,0
1,1,2,76696,15428,0,1,0,0
6,1,2,97861,15428,0,1,0,0
5,3,4,53011,15428,0,1,0,0
4,1,3,71448,15428,0,0,0,0
3,2,5,45145,15428,0,0,1,0
1,1,3,99541,15428,0,0,0,0
9,1,3,15939,15428,0,1,0,0
4,2,4,30963,15428,0,1,0,0
17,3,5,94516,15428,0,1,0,0
9,2,3,28376,15428,0,1,0,0
14,2,5,97463,15428,0,1,0,0
8,2,3,66128,15428,0,1,0,0
10,3,4,53490,15428,0,0,1,0
16,1,4,37132,15428,1,0,1,0
8,2,3,76318,15428,0,1,0,0
15,3,5,35570,15428,0,0,1,0
5,1,3,86377,15428,0,0,0,0
10,1,3,64066,15428,0,0,0,0
16,3,4,14466,15428,0,1,0,0
3,1,5,62075,15428,0,0,1,0
14,1,3,92434,15428,0,0,0,0
0,1,2,96319,15428,0,1,0,0
0,1,2,46379,15428,0,1,0,0
8,2,4,45918,15428,0,1,0,0
11,1,2,82313,15428,0,0,0,0
3,1,5,70534,15428,0,1,0,0
12,2,5,82812,15428,0,0,1,0
6,1,3,71824,15428,0,0,0,0
7,4,5,97382,15428,0,1,0,0
12,1,4,84688,15428,0,0,0,0
10,3,5,23766,15428,0,0,1,0
8,1,3,46273,15428,0,0,1,0
15,2,4,25626,15428,0,0,1,0
9,1,4,27793,15428,0,1,0,0
10,1,4,48356,15428,0,0,1,0
11,1,2,91227,15428,0,1,0,0
13,1,4,19775,15428,0,1,0,0
18,1,5,53617,15428,1,0,1,0
11,3,4,49274,15428,0,0,1,0
17,1,2,27162,15428,0,0,0,0
16,1,3,25430,15428,1,0,1,0
2,1,4,90295,15428,0,0,0,0
0,2,5,93808,15428,0,1,0,0
18,2,3,67244,15428,1,1,0,0
3,1,5,83625,15428,0,1,0,0
15,1,2,30134,15428,0,1,0,0
11,1,4,17148,15428,0,0,1,0
12,2,5,86164,15428,0,0,0,0
16,1,2,60791,15428,0,0,0,0
7,1,5,78606,15428,0,0,1,0
12,1,4,44325,15428,0,1,0,0
4,2,4,36734,15428,0,0,1,0
17,2,5,28393,15428,0,1,0,0
14,2,5,18514,15428,0,0,1,0
11,2,3,26577,15428,0,1,0,0
16,3,4,84623,15428,0,0,0,0
14,3,4,77146,15428,0,0,0,0
1,2,3,15604,15428,0,1,0,0
5,2,3,16641,15428,0,0,1,0
16,1,4,42098,15428,1,1,0,0
15,1,2,52702,15428,0,1,0,0
16,4,5,75764,15428,1,0,1,0
8,1,4,23314,15428,0,1,0,0
4,1,3,58366,15428,0,0,0,0
0,1,3,67185,15428,0,1,0,0
5,1,2,79512,15428,0,1,0,0
13,1,2,92342,15428,0,1,0,0
16,3,4,13247,15428,1,0,1,0
18,2,3,96263,15428,0,0,0,0
0,1,5,18984,15428,0,0,1,0
0,2,5,89129,15428,0,1,0,0
12,4,5,33476,15428,0,0,1,0
13,1,2,26946,15428,0,1,0,0
5,1,2,37175,15428,0,0,0,0
5,1,5,41856,15428,0,0,1,0
0,2,3,26259,15428,0,1,0,0
13,1,5,18497,15428,0,1,0,0
2,1,4,59344,15428,0,1,0,0
9,1,2,12777,15428,0,1,0,0
18,1,2,94303,15428,0,1,0,0
18,1,2,21507,15428,1,0,1,0
18,2,3,24478,15428,1,0,1,0
3,1,4,31420,15428,0,0,1,0
18,2,4,84427,15428,0,0,0,0
9,1,2,20504,15428,0,1,0,0
1,1,2,11173,15428,0,1,0,0
3,1,3,63689,15428,0,1,0,0
5,2,4,85788,15428,0,1,0,0
6,1,3,74122,15428,0,0,0,0
15,1,3,64422,15428,0,0,0,0
6,1,3,41638,15428,0,0,1,0
17,2,4,63999,15428,0,1,0,0
18,1,3,51007,15428,1,0,0,0
8,2,5,44469,15428,0,1,0,0
9,1,2,34409,15428,0,0,0,0
12,2,5,73443,15428,0,1,0,0
17,3,4,90709,15428,1,1,0,0
15,3,4,57113,15428,0,1,0,0
16,1,4,96104,15428,1,1,0,0
12,1,5,87722,15428,0,0,0,0
11,3,5,82840,15428,0,0,1,0
9,2,3,54499,15428,0,0,0,0
0,2,3,49598,15428,0,1,0,0
7,3,4,23980,15428,0,0,1,0
17,2,3,66791,15428,1,1,0,0
1,1,5,26485,15428,0,0,1,0
15,1,2,54951,15428,0,0,0,0
11,2,5,39534,15428,0,0,1,0
8,2,4,12587,15428,0,1,0,0
2,1,4,16482,15428,0,1,0,0
3,2,5,13249,15428,0,1,0,0
1,1,2,15280,15428,0,1,0,0
7,1,2,59345,15428,0,0,0,0
9,1,2,51596,15428,0,0,0,0
15,1,4,11905,15428,0,1,0,0
10,1,4,23301,15428,0,0,1,0
17,1,5,59068,15428,1,0,1,0
13,1,2,50162,15428,0,0,0,0
7,1,2,55842,15428,0,0,0,0
14,2,4,45433,15428,0,1,0,0
16,4,5,92999,15428,1,1,0,0
17,1,2,53780,15428,0,1,0,0
5,3,5,91475,15428,0,0,0,0
13,2,5,63889,15428,0,1,0,0
2,1,2,68658,15428,0,1,0,0
6,3,5,78998,15428,0,0,1,0
14,1,3,18729,15428,0,1,0,0
15,1,2,59735,15428,0,1,0,0
15,4,5,93768,15428,0,1,0,0
7,4,5,18496,15428,0,0,1,0
6,2,3,99824,15428,0,0,0,0
5,3,4,53963,15428,0,0,1,0
1,1,2,15642,15428,0,1,0,0
12,3,5,12517,15428,0,0,1,0
11,1,4,69341,15428,0,0,0,0
14,1,3,65159,15428,0,1,0,0
8,1,3,53508,15428,0,1,0,0
