age,child_number,family_size,income_childEveryMonthPosob_Oro,income_edvThirdChild,study_certificate,service_108,service_116
17,2,4,44021.98,242442.17,1,1,0
1,1,3,51925.07,127162.77,0,0,0
15,1,2,22209.97,80396.72,0,1,0
0,1,2,26594.93,50738.99,0,1,0
10,2,4,51471.84,139041.83,0,1,0
8,1,3,77100.91,130191.63,0,0,0
17,2,5,73035.61,98246.40,0,0,0
1,2,4,43258.91,138169.51,0,1,0
3,1,3,34322.95,84998.51,0,1,0
14,1,2,49179.73,41888.35,0,0,0
10,1,3,96376.34,120558.14,0,0,0
6,1,3,43854.67,106091.13,0,1,0
4,4,6,134063.10,281006.48,0,0,0
17,1,3,26042.83,102379.72,0,0,0
14,6,10,129727.04,533695.14,0,1,0
17,1,3,45956.16,127664.52,1,1,0
9,1,5,178690.78,84536.47,0,0,0
11,1,3,55701.08,162124.40,0,0,0
7,1,5,110558.27,282200.70,0,0,0
12,3,6,97393.53,262308.07,0,1,0
15,1,4,144828.77,141473.15,0,0,0
2,1,3,122081.89,87109.53,0,0,0
2,1,3,51940.00,84190.02,0,0,0
17,3,5,118400.99,125224.13,1,0,0
10,2,5,114963.49,106766.81,0,0,0
3,3,5,116878.52,185906.30,0,0,0
9,1,3,74183.40,40469.95,0,0,0
2,1,5,65718.20,268315.41,0,1,0
7,1,7,68847.10,236493.59,0,1,0
1,2,5,98815.77,143112.72,0,0,0
16,1,4,71950.29,79548.60,1,0,0
0,1,2,35791.61,54572.07,0,0,0
14,3,4,92104.92,189913.73,0,0,0
9,2,7,100499.83,264960.48,0,1,0
16,1,3,52598.64,59116.43,1,0,0
2,1,2,29501.45,44554.15,0,1,0
11,1,2,40021.93,41939.62,0,0,0
16,1,2,35007.82,81465.95,1,0,0
1,1,3,34760.56,155741.23,0,1,0
7,1,4,130801.88,79286.43,0,0,0
3,2,4,57601.24,95235.23,0,1,0
14,2,4,71345.62,93637.18,0,0,0
11,2,7,174202.36,171971.94,0,0,0
15,1,4,96722.01,100008.55,0,0,0
2,3,5,138604.80,212162.62,0,0,0
14,1,2,27264.67,79080.02,0,1,0
13,1,3,34444.32,128673.93,0,1,0
17,1,3,44922.85,89405.80,0,0,0
12,3,5,65682.67,230036.01,0,1,0
10,1,2,52231.86,44059.93,0,0,0
17,1,3,28190.37,70634.27,0,0,0
17,1,4,72407.52,77136.13,1,0,0
3,1,3,31730.76,60260.42,0,1,0
11,1,3,30684.36,113312.78,0,1,0
8,1,2,32709.93,99128.54,0,1,0
17,3,6,63912.45,143535.16,1,1,0
17,1,2,52402.62,61849.98,1,0,0
16,2,4,86743.33,100599.79,0,0,0
8,4,6,101265.25,76099.64,0,1,0
14,1,3,87661.37,125280.76,0,0,0
4,3,6,46031.51,171936.70,0,1,0
1,3,5,108903.38,184422.48,0,0,0
8,1,5,94007.67,200091.85,0,0,0
2,1,2,31552.56,51532.58,0,1,0
0,2,4,80029.48,98472.43,0,0,0
16,1,2,42261.88,64299.68,1,0,0
0,3,4,81772.15,173156.60,0,0,0
4,1,4,122436.25,126844.27,0,0,0
13,1,2,28388.01,54009.81,0,1,0
0,1,2,46590.32,58263.31,0,0,0
11,1,3,68779.28,95234.41,0,0,0
7,1,4,115269.39,138929.58,0,0,0
4,3,5,64254.77,258685.77,0,1,0
6,3,5,65446.16,112436.48,0,1,0
8,1,3,62474.32,65747.05,0,0,0
5,1,3,56063.78,95683.45,0,0,0
3,2,6,115479.45,439492.74,0,0,0
2,2,6,128029.95,170956.11,0,0,0
12,1,2,101824.80,88954.90,0,0,0
8,1,3,45254.37,175524.61,0,1,0
5,1,3,24150.45,89571.80,0,1,0
17,2,4,58506.75,128504.11,1,1,0
2,1,3,55996.67,81697.76,0,0,0
16,1,2,49024.76,98361.23,1,0,0
12,1,2,20516.38,36029.26,0,1,0
1,1,3,98757.17,79075.44,0,0,0
16,1,3,26423.26,86679.06,0,0,0
9,2,5,99371.97,198004.86,0,0,0
16,1,4,84202.02,121017.74,0,0,0
15,1,2,19616.06,61533.83,0,1,0
4,6,7,154074.72,338086.18,0,0,0
10,1,4,79132.58,206834.59,0,0,0
10,2,5,55165.87,158420.27,0,1,0
9,3,4,61121.09,257951.47,0,1,0
2,1,3,72574.45,277704.00,0,0,0
11,2,3,56707.47,127875.06,0,0,0
13,2,4,76849.96,78047.12,0,0,0
1,1,2,30096.51,65241.47,0,1,0
1,1,3,30216.32,92372.92,0,1,0
0,1,2,20193.34,185136.00,0,1,0
15,2,5,134982.71,191030.88,0,0,0
2,1,3,74467.67,163145.78,0,0,0
4,3,5,152431.99,171934.49,0,0,0
6,1,5,79387.64,180109.05,0,1,0
7,2,5,88939.18,92371.54,0,0,0
0,2,4,32853.24,184887.72,0,1,0
1,1,4,99393.33,120089.18,0,0,0
17,1,4,45422.70,98231.58,1,1,0
6,2,5,108638.65,137140.71,0,0,0
16,1,3,31405.60,104837.58,0,0,0
11,1,3,39741.42,128685.08,0,1,0
9,1,3,57351.25,140392.52,0,0,0
7,1,2,26787.54,105586.40,0,1,0
8,1,4,43392.76,110788.60,0,1,0
12,4,5,56541.52,92123.67,0,1,0
4,2,4,47334.22,82719.82,0,1,0
9,3,5,198921.33,136511.80,0,0,0
6,2,6,112888.79,156936.47,0,0,0
17,1,4,72451.14,134689.11,0,0,0
5,1,3,34482.07,93198.78,0,1,0
16,1,2,18527.99,51389.08,1,1,0
6,1,4,78194.89,178303.17,0,0,0
7,3,6,74784.25,315932.10,0,1,0
12,2,5,132063.71,119213.12,0,0,0
9,1,4,45741.59,96307.13,0,1,0
14,2,3,26492.80,56923.43,0,1,0
10,3,6,61481.98,210594.07,0,1,0
2,1,3,64424.55,212515.74,0,0,0
0,1,2,49746.84,61531.02,0,0,0
8,2,5,71861.62,262885.23,0,1,0
7,2,4,41709.00,125219.72,0,1,0
15,2,4,41480.88,155096.73,0,1,0
3,4,6,173840.02,99535.30,0,0,0
2,1,3,109003.83,63067.35,0,0,0
6,3,4,50713.61,131843.37,0,1,0
13,1,2,21772.60,139649.75,0,1,0
15,3,4,35880.57,89961.07,0,1,0
2,1,2,24204.90,89548.30,0,1,0
1,1,3,37806.40,129040.97,0,1,0
0,3,5,90762.93,150644.14,0,0,1
9,2,3,29000.89,72209.94,0,1,0
4,2,5,63916.80,92656.78,0,1,0
5,4,5,66863.75,219862.27,0,1,0
2,4,6,96796.17,235274.50,0,1,0
4,1,2,28353.71,52456.61,0,1,0
7,1,2,48259.72,59731.46,0,0,0
14,1,5,43193.41,147468.37,0,1,0
6,1,3,41026.12,98355.02,0,1,0
6,1,3,78612.78,122448.73,0,0,0
4,4,10,126884.35,234259.62,0,1,0
1,2,4,65164.10,177659.11,0,1,0
4,1,2,16895.37,53261.11,0,1,0
8,1,2,35231.79,99159.08,0,0,0
8,1,3,71328.02,132256.87,0,0,0
7,1,4,27718.27,198470.21,0,1,0
5,1,3,69536.70,119598.82,0,0,0
14,1,5,98730.91,182886.08,0,0,0
3,2,4,79502.90,144407.58,0,0,0
5,1,3,45339.24,140999.85,0,1,0
4,1,7,121289.38,178379.95,0,0,0
5,1,4,70083.84,101218.17,0,0,0
17,1,2,38723.09,73353.25,1,0,0
0,3,7,89038.97,265346.81,0,1,0
7,3,4,28740.27,175029.65,0,1,0
1,2,6,128461.57,158912.10,0,0,0
3,1,3,33145.76,86093.47,0,1,0
3,2,4,54187.11,147985.81,0,1,0
6,1,3,121151.82,110451.08,0,0,0
4,2,5,87035.12,240397.54,0,0,0
16,1,3,53525.97,80730.08,1,0,0
8,2,4,41985.97,77758.03,0,1,0
10,1,5,75154.51,98704.31,0,1,0
5,1,2,43312.41,63881.51,0,0,0
10,1,3,38853.05,154836.43,0,1,0
3,1,4,78291.60,165387.42,0,0,0
11,2,5,105333.50,124765.26,0,0,0
1,2,4,64023.51,254347.50,0,1,0
10,2,4,36044.79,169461.92,0,1,0
13,2,3,36442.96,100240.10,0,1,0
0,1,2,44169.69,59670.61,0,0,0
8,1,3,61242.82,35990.66,0,0,0
13,2,9,155770.76,360629.31,0,0,0
13,1,2,21067.05,52277.44,0,1,0
6,2,6,130325.58,193092.33,0,0,0
15,1,5,135031.21,113385.26,0,0,0
7,3,5,93770.78,136896.84,0,0,0
3,3,5,125427.04,129398.08,0,0,0
10,2,4,63061.84,152936.74,0,1,0
6,3,5,50820.50,246237.55,0,1,0
1,1,2,16428.88,40495.02,0,1,0
16,1,2,30638.78,27523.67,0,0,0
3,1,3,32542.42,128593.88,0,1,0
14,1,4,50086.07,83403.03,0,1,0
3,1,5,85529.27,185663.38,0,0,0
16,1,2,26672.67,73152.34,1,1,0
7,1,4,99411.05,91255.41,0,0,0
3,1,4,105363.95,178956.24,0,0,0
14,1,3,87512.25,82837.31,0,0,0
1,1,5,114205.84,280204.99,0,0,0
3,3,7,105190.75,417168.08,0,1,0
11,1,2,35738.01,59066.16,0,0,0
1,2,5,50593.62,202830.00,0,1,0
14,3,5,178218.99,88565.10,0,0,0
11,1,6,123883.98,263146.60,0,0,0
14,1,3,39496.07,88377.53,0,1,0
3,1,5,102838.39,82436.49,0,0,0
9,4,6,102480.16,112034.00,0,0,0
8,3,5,128133.95,203702.03,0,0,0
7,1,3,40891.68,99042.48,0,1,0
15,2,4,22598.33,156353.97,0,1,0
9,6,8,171414.61,206891.43,0,0,0
3,1,3,102823.11,108759.51,0,0,0
15,1,4,75952.31,212282.04,0,0,0
4,2,4,103184.47,108108.74,0,0,0
1,2,4,82825.73,206952.67,0,0,0
3,2,4,100067.03,143525.71,0,0,0
4,1,3,45831.65,103832.75,0,1,0
14,1,4,55000.18,120526.42,0,1,0
3,3,4,58186.05,105786.93,0,1,0
8,3,5,79371.51,263361.74,0,1,0
15,1,3,39368.14,129378.12,0,1,0
16,4,5,81259.14,316679.06,0,0,0
13,1,4,132592.89,111583.19,0,0,0
2,2,4,40423.25,88713.27,0,1,0
1,2,5,194985.34,170863.49,0,0,0
16,5,9,357470.78,573625.64,1,0,0
10,2,4,130433.02,102275.72,0,0,0
9,2,4,111361.87,162829.70,0,0,0
10,1,3,90502.77,66431.90,0,0,0
10,2,7,122740.97,315970.36,0,0,0
3,1,3,100663.65,48167.73,0,0,0
15,2,3,123789.35,86101.19,0,0,0
5,1,3,28941.08,53930.88,0,1,0
3,3,4,15939.50,79628.14,0,1,0
2,1,2,28842.47,103744.36,0,1,0
8,1,3,81544.21,119174.82,0,0,0
3,1,5,121365.14,239412.06,0,0,0
16,1,2,55529.75,89714.33,0,0,0
2,1,2,22793.78,66831.25,0,1,0
16,1,5,134126.43,65121.78,1,0,0
14,2,5,97506.35,139340.89,0,0,0
3,1,3,33805.90,100129.78,0,1,0
5,1,3,49502.57,65888.42,0,1,0
3,2,4,73582.25,97472.61,0,0,0
13,1,2,41280.72,97667.85,0,0,0
16,2,4,71717.70,212729.25,1,0,0
16,1,4,96978.93,120185.73,0,0,0
14,2,5,110598.23,96892.92,0,0,0
4,1,3,64444.66,118827.24,0,0,0
0,1,3,92503.53,129668.02,0,0,0
12,2,3,45051.53,79411.65,0,1,0
2,1,4,73364.40,73186.34,0,0,0
10,2,4,93273.41,126358.56,0,0,0
2,2,4,51795.27,153421.79,0,1,0
11,1,2,27582.36,46656.25,0,1,0
17,1,2,18655.49,41554.04,1,1,0
8,2,5,118547.03,197640.71,0,0,0
15,1,3,42200.57,119435.11,0,1,0
16,6,7,123517.69,311037.86,1,0,0
3,3,5,91017.18,116430.86,0,0,0
8,3,5,88629.83,105481.75,0,0,0
12,3,6,240629.98,227766.00,0,0,0
6,1,2,34181.47,59171.32,0,0,0
10,2,5,31172.83,132362.81,0,1,0
12,1,5,66840.85,131609.30,0,1,0
3,4,7,107630.13,235233.10,0,1,0
8,3,5,82027.98,178717.16,0,1,0
11,4,5,207914.80,137726.64,0,0,0
7,1,2,29260.86,28401.06,0,1,0
5,5,8,83642.59,262561.12,0,1,0
13,1,4,55905.53,110885.53,0,1,0
2,4,6,78802.08,69693.40,0,1,1
4,3,6,155982.79,201823.80,0,0,0
13,1,4,71168.67,111710.00,0,0,0
9,2,5,69843.92,209653.37,0,1,0
11,1,2,18037.37,38422.44,0,1,0
15,2,3,62296.05,160067.39,0,0,0
17,1,3,56611.20,89807.35,1,0,0
11,1,2,48023.58,28348.79,0,0,0
17,2,4,48204.74,139092.09,0,0,0
15,1,4,45490.08,154037.61,0,1,0
4,4,6,83526.96,245553.59,0,1,0
13,2,4,50822.33,141189.37,0,1,0
6,1,6,62651.38,195339.05,0,1,0
6,3,5,184426.75,110715.27,0,0,0
6,2,3,46505.96,62615.19,0,1,0
4,1,6,93020.86,99816.08,0,1,0
4,1,5,47826.77,156285.02,0,1,0
17,1,2,22697.90,64314.92,1,1,0
4,2,4,91440.17,110317.50,0,0,0
6,2,3,43209.89,70986.14,0,1,0
11,1,2,57684.19,91778.18,0,0,0
9,1,2,26921.00,56593.34,0,1,0
15,1,3,34806.74,113968.77,0,1,0
0,2,4,49789.68,179668.94,0,1,0
4,1,3,27787.87,83219.12,0,1,0
6,1,2,38848.22,123116.25,0,0,0
1,1,2,54354.64,95563.73,0,0,0
0,3,5,85754.21,183475.59,0,0,0
8,1,2,17816.48,70131.66,0,1,0
9,2,3,52493.61,132259.24,0,0,0
12,2,5,22252.12,180016.47,0,1,0
2,1,3,26702.55,184275.70,0,1,0
14,4,6,149413.19,140309.95,0,0,0
8,1,4,62213.10,84434.89,0,1,0
9,1,5,81841.02,93183.13,0,1,0
3,1,4,56635.00,112349.90,0,1,0
2,2,4,61730.61,134108.46,0,1,0
2,1,2,50963.11,92091.81,0,0,0
4,1,3,75759.91,77717.17,0,0,0
2,1,3,67905.80,66716.85,0,0,0
5,2,5,104822.49,147505.53,0,0,0
11,1,2,80244.15,38749.78,0,0,0
0,3,5,94392.39,178440.88,0,0,0
11,4,7,183648.25,143557.15,0,0,0
13,2,6,144333.56,217513.48,0,0,0
7,1,3,110981.87,106372.25,0,0,0
12,1,4,131621.76,122480.46,0,0,0
4,2,6,80300.80,184526.88,0,1,0
2,1,3,55323.77,92306.81,0,0,0
9,3,7,100642.25,218651.53,0,1,0
8,3,4,45129.05,106908.47,0,1,0
14,1,5,34797.75,199141.63,0,1,0
8,2,3,67753.27,96106.49,0,0,0
13,1,2,47366.02,61506.88,0,0,0
6,2,3,51054.73,91544.32,0,0,0
17,3,8,137852.30,261639.03,0,0,0
11,2,6,68847.63,139977.63,0,1,0
8,3,4,70221.67,184014.09,0,0,0
13,3,4,87461.59,109084.01,0,0,0
11,1,3,138201.33,121341.87,0,0,0
0,2,3,57320.68,183686.64,0,0,0
17,1,2,21231.78,52691.10,0,0,0
0,1,4,54527.74,123282.06,0,1,0
3,3,4,68127.19,144404.30,0,0,0
9,1,3,61857.44,113086.56,0,0,0
11,1,6,91675.15,218769.61,0,1,0
6,1,2,28798.53,37408.53,0,1,0
0,4,6,149658.26,160900.25,0,0,1
16,2,6,120999.65,85171.95,1,0,0
15,1,3,44299.50,106170.61,0,1,0
4,1,3,35682.86,93532.97,0,1,0
14,1,4,93864.34,198676.35,0,0,0
9,1,3,61448.35,50007.20,0,0,0
0,1,5,60836.80,97608.03,0,1,0
7,1,5,127636.16,212592.68,0,0,0
5,4,6,121747.42,148361.72,0,0,0
11,1,3,37997.74,62937.59,0,1,0
10,1,3,60288.83,130847.20,0,0,0
9,1,3,57764.23,108459.25,0,0,0
16,2,4,41636.83,122445.42,1,1,0
5,5,6,194728.23,103602.55,0,0,0
3,1,5,85305.93,177989.39,0,0,0
9,3,5,55402.25,327664.24,0,1,0
14,1,3,115969.32,79449.07,0,0,0
16,1,4,39445.60,97073.89,1,1,0
11,1,2,33048.81,60285.69,0,1,0
5,1,4,200304.82,83469.09,0,0,0
6,1,2,40135.95,85248.13,0,0,0
9,1,3,107759.76,89572.21,0,0,0
6,2,5,124021.78,263570.14,0,0,0
4,3,6,65083.93,120190.56,0,1,0
2,2,5,74350.29,95521.76,0,1,0
14,1,3,75747.81,90652.68,0,0,0
5,1,3,58457.87,182439.33,0,0,0
16,1,2,26081.19,61909.33,0,0,0
2,1,3,33949.38,93512.97,0,1,0
8,1,2,23488.74,74350.96,0,1,0
14,1,3,46375.21,146954.96,0,1,0
13,2,3,52231.29,141483.18,0,0,0
17,1,3,39433.02,75561.81,0,0,0
6,4,5,78545.58,138221.50,0,1,0
12,3,4,59160.41,133388.96,0,1,0
3,1,3,42885.80,79647.28,0,1,0
4,1,2,42933.01,30368.38,0,0,0
0,1,4,61109.27,86269.94,0,1,0
15,1,3,39933.06,84576.62,0,1,0
17,2,4,70171.50,94289.74,1,0,0
4,3,4,97631.30,202860.58,0,0,0
14,1,2,43691.07,20395.44,0,0,0
13,1,3,47053.71,85326.78,0,1,0
7,1,2,30431.50,111170.99,0,1,0
6,3,5,58529.89,140603.37,0,1,0
9,1,3,54677.72,178623.63,0,0,0
3,1,2,18762.26,89673.33,0,1,0
17,1,3,62307.46,59963.03,0,0,0
12,1,5,67106.41,157624.92,0,1,0
16,3,4,79443.80,115889.43,0,0,0
14,1,2,20266.96,69345.64,0,1,0
7,1,3,96076.91,78487.73,0,0,0
14,1,3,36401.18,71523.52,0,1,0
1,2,6,74788.55,199183.98,0,1,0
17,1,2,47111.91,121343.00,1,0,0
16,3,10,114041.61,235528.55,1,1,0
12,1,4,116812.95,168937.04,0,0,0
0,1,2,37284.89,74117.87,0,0,0
7,2,5,73911.76,205474.78,0,1,0
17,3,5,82163.90,114016.79,1,1,0
0,1,4,73734.46,208693.46,0,0,0
4,1,3,62176.35,239670.49,0,0,0
6,1,2,33245.87,57901.70,0,1,0
4,1,2,19367.48,100543.79,0,1,0
4,1,4,85485.14,141971.35,0,0,0
9,1,3,30193.50,133273.85,0,1,0
5,2,4,81747.05,86165.65,0,0,0
7,4,9,236980.47,275332.40,0,0,0
15,1,4,29394.84,89029.80,0,1,0
6,1,5,47144.58,132943.14,0,1,0
8,1,4,65455.66,111379.27,0,1,0
6,2,4,40774.63,82588.51,0,1,0
8,5,7,51110.23,347538.64,0,1,0
11,1,2,30943.41,73578.34,0,1,0
17,1,5,107874.44,205227.52,1,0,0
1,2,5,76919.10,220809.69,0,1,0
0,2,4,36500.52,73344.45,0,1,0
10,3,5,61014.89,200810.35,0,1,0
4,3,4,52525.00,108610.78,0,1,0
0,2,4,108369.09,191394.96,0,0,0
16,1,4,75116.60,235994.89,1,0,0
15,1,3,61457.00,91843.31,0,0,0
0,2,4,109016.33,131375.27,0,0,0
5,1,6,130478.61,83627.11,0,0,0
2,2,3,51597.94,61576.32,0,0,0
7,4,5,62986.40,150397.06,0,1,0
13,2,4,108083.63,158753.87,0,0,0
9,2,5,55143.80,157547.91,0,1,0
16,3,7,118105.48,218458.36,0,0,0
5,1,5,130482.84,214648.54,0,0,0
8,2,5,138720.38,146073.68,0,0,0
13,3,7,64347.83,219769.03,0,1,0
13,1,3,53220.92,197407.64,0,0,0
11,2,4,66658.11,247164.43,0,1,0
0,4,6,161339.88,233547.33,0,0,0
15,3,5,90758.67,110094.48,0,0,0
11,1,4,52632.68,69176.53,0,1,0
10,2,4,94717.13,38762.77,0,0,0
9,2,3,44941.74,126123.54,0,1,0
2,2,5,71448.47,135189.75,0,1,0
1,1,3,70368.44,56580.77,0,0,0
3,1,3,48054.45,99063.37,0,1,0
14,2,4,51205.15,52200.64,0,1,0
2,1,2,49861.60,34635.38,0,0,0
12,1,3,50070.70,94104.94,0,1,0
17,1,4,41965.09,133331.90,1,1,0
3,1,2,33573.53,87779.59,0,1,0
17,2,4,63399.31,84298.10,1,1,0
5,2,4,42777.70,78668.71,0,1,0
15,1,2,65786.35,32091.82,0,0,0
13,1,3,35457.03,115581.05,0,1,0
4,1,3,34722.66,68158.58,0,1,0
11,3,5,60799.20,203639.25,0,1,0
4,2,4,25536.89,99591.85,0,1,0
8,2,5,97465.20,152273.39,0,0,0
12,1,3,36312.49,162590.80,0,1,0
11,1,3,46336.78,75792.79,0,1,0
9,1,3,53016.32,87263.67,0,0,0
12,1,6,163207.05,117773.13,0,0,0
6,1,2,30127.24,39366.69,0,1,0
4,1,4,88274.31,91282.84,0,0,0
2,1,3,34636.29,44215.21,0,1,0
14,1,3,42645.26,180291.82,0,1,0
4,1,3,35039.52,85176.61,0,1,0
13,1,3,75168.71,74587.45,0,0,0
0,1,3,26997.94,116742.90,0,1,0
13,1,4,173727.87,76629.01,0,0,0
10,3,5,116613.80,111409.91,0,0,0
6,1,5,103171.88,115952.29,0,0,0
7,3,4,72004.15,112533.51,0,0,0
5,1,4,160531.75,85033.46,0,0,0
2,1,3,37131.98,131577.10,0,1,0
9,5,7,154161.55,163873.45,0,0,0
17,1,3,75490.05,90399.98,1,0,0
11,1,2,41781.73,39255.85,0,0,0
6,1,3,79540.19,109650.52,0,0,0
13,1,7,74370.74,333794.98,0,1,0
12,1,2,50674.09,68569.10,0,0,0
2,1,4,127488.41,134003.90,0,0,0
15,2,5,196580.99,188098.94,0,0,0
1,1,3,33870.74,102036.17,0,1,0
17,1,2,28505.64,91012.72,1,1,0
2,2,5,73142.63,123643.34,0,1,0
4,2,6,58471.75,77441.73,0,1,0
2,2,3,68102.27,60067.44,0,0,0
5,2,4,79350.56,97167.08,0,0,0
3,3,5,95445.26,376527.89,0,0,0
16,3,5,212032.52,146406.26,1,0,0
10,1,2,27370.61,62393.29,0,1,0
14,2,5,54251.59,176904.04,0,1,0
17,5,7,129504.86,179445.52,1,0,0
13,1,3,86028.70,108910.56,0,0,0
3,1,3,89785.96,36825.45,0,0,0
0,3,5,86880.50,224962.75,0,0,0
7,1,6,93861.49,350642.01,0,1,0
1,1,2,16349.54,50665.00,0,1,0
10,1,4,97625.43,139752.19,0,0,0
7,1,3,35133.09,60951.99,0,1,0
15,2,4,81304.09,143343.48,0,0,0
4,3,5,76691.75,188145.91,0,1,0
11,3,5,40700.71,171344.78,0,1,0
10,3,6,44181.83,305876.43,0,1,0
15,4,6,112952.07,208983.68,0,0,0
10,1,2,35052.08,43069.51,0,0,0
6,1,3,34112.51,153474.45,0,1,0
5,1,2,26264.38,53423.54,0,1,0
16,1,2,27702.65,63659.82,1,1,0
17,2,4,57498.12,114304.87,1,1,0
6,1,2,44368.71,42120.39,0,0,0
9,3,4,71488.28,215754.00,0,0,0
13,1,3,67747.35,55567.56,0,0,0
8,4,5,76684.86,180568.58,0,1,0
9,1,6,69864.92,293658.81,0,1,0
4,1,2,32289.54,112358.57,0,1,0
13,2,4,80304.01,94819.02,0,0,0
3,1,3,45641.74,95696.33,0,1,0
12,2,6,74315.05,277219.98,0,1,0
10,1,3,31633.66,65158.63,0,1,0
3,1,3,42616.54,125652.94,0,1,0
0,2,7,204273.76,391970.51,0,0,0
15,1,3,69708.38,74864.29,0,0,0
17,1,2,17092.45,86664.50,1,1,0
6,1,3,83584.33,74365.96,0,0,0
8,1,5,157896.98,148109.55,0,0,0
14,2,6,84911.67,183699.69,0,1,0
7,1,6,74376.94,106102.09,0,1,0
11,1,4,42771.99,136766.43,0,1,0
0,1,3,35941.66,162149.05,0,1,0
15,1,5,91380.02,131038.99,0,0,0
13,1,3,30054.71,62161.71,0,1,0
14,1,2,36781.97,78656.46,0,0,0
10,1,3,21270.92,48324.34,0,1,0
3,2,3,54088.58,85600.76,0,0,0
3,1,3,62247.97,79073.72,0,0,0
7,1,5,97333.71,182624.91,0,0,0
14,3,5,97595.77,220536.86,0,0,0
1,4,10,199092.92,156984.85,0,0,1
8,2,4,100411.99,370272.00,0,0,0
11,3,4,55175.73,89550.40,0,1,0
13,1,3,41711.09,73353.74,0,1,0
10,4,5,74802.89,174709.72,0,1,0
8,1,4,107050.79,68791.50,0,0,0
7,3,4,65219.80,126796.74,0,1,0
1,1,3,35593.02,117328.65,0,1,0
0,4,5,74793.29,336075.43,0,1,0
10,1,5,118712.33,92119.55,0,0,0
9,1,3,27736.96,195648.10,0,1,0
12,1,4,78592.83,183119.15,0,0,0
16,1,3,98421.95,68987.28,0,0,0
2,2,3,61047.87,106191.73,0,0,0
15,2,5,62414.27,114644.51,0,1,0
17,2,5,105641.32,91445.89,0,0,0
15,3,4,54809.62,144730.74,0,1,0
17,1,2,34721.97,92055.43,1,0,0
15,1,3,52532.94,111678.80,0,0,0
8,1,3,39216.06,94477.40,0,1,0
12,8,10,208366.42,286401.30,0,0,0
11,3,5,43353.37,239365.72,0,1,0
11,1,3,92710.86,54070.21,0,0,0
4,1,4,110353.22,199144.55,0,0,0
1,1,4,72719.99,87533.18,0,0,0
11,3,4,37981.76,166875.21,0,1,0
0,1,2,20983.05,53391.35,0,1,0
9,1,2,73007.95,43220.88,0,0,0
1,1,2,36146.56,79179.44,0,0,0
16,1,3,71487.55,93746.90,0,0,0
3,1,4,66004.28,44773.34,0,1,0
17,3,6,42284.13,134072.91,1,1,0
5,3,5,120754.37,181397.26,0,0,0
8,1,3,52912.84,124188.89,0,0,0
1,2,4,84170.00,209588.81,0,0,0
0,1,5,128053.90,124571.94,0,0,0
1,1,3,60278.25,142166.72,0,0,0
13,3,5,94313.98,199158.18,0,0,0
4,1,5,65517.85,92358.55,0,1,0
14,1,3,36687.13,149642.47,0,1,0
16,1,3,45354.34,76138.98,0,0,0
8,1,4,68064.80,113962.00,0,0,0
3,1,2,16497.36,79496.98,0,1,0
13,1,2,35038.81,81895.09,0,0,0
14,2,5,85313.21,158425.77,0,0,0
10,1,6,102360.75,330526.60,0,0,0
6,1,3,47761.73,94628.13,0,1,0
12,1,6,195468.75,159890.09,0,0,0
11,1,2,37263.13,43037.93,0,0,0
9,1,3,30680.88,73505.71,0,1,0
16,1,2,23439.88,98857.51,0,0,0
15,1,3,63881.37,53658.97,0,0,0
14,3,5,47956.60,161795.27,0,1,0
6,2,5,134032.38,110925.57,0,0,0
8,1,6,132981.72,418902.45,0,0,0
0,2,5,138714.30,310707.83,0,0,0
12,3,5,123190.83,96258.00,0,0,0
1,3,5,101097.63,138617.44,0,0,1
1,1,2,35635.38,59016.21,0,0,0
9,1,4,143780.09,130092.17,0,0,0
6,2,4,58179.32,165707.03,0,1,0
7,2,4,74538.96,133173.54,0,0,0
0,1,4,55172.66,120602.87,0,1,0
3,1,3,74872.28,59565.00,0,0,0
15,1,4,102728.92,96108.36,0,0,0
6,1,5,86274.07,175421.31,0,0,0
16,2,5,77361.63,147301.36,1,1,0
17,1,4,48468.34,141893.15,0,0,0
0,3,5,134058.12,84986.43,0,0,1
0,1,5,113300.37,134419.89,0,0,0
11,2,5,91810.12,135542.31,0,0,0
11,1,3,50960.25,59161.03,0,0,0
10,2,4,144836.94,69018.20,0,0,0
5,4,7,119235.90,134065.63,0,0,0
6,1,4,80323.66,61960.15,0,0,0
10,2,4,78401.49,99056.90,0,0,0
3,1,3,44705.21,104451.74,0,1,0
15,1,3,64465.70,128329.04,0,0,0
13,1,6,66768.10,254723.17,0,1,0
17,1,4,73896.73,201384.01,0,0,0
10,1,4,47171.87,103314.81,0,1,0
16,3,5,62038.34,193555.12,1,1,0
11,1,4,93164.18,170922.36,0,0,0
14,2,5,93448.46,153176.90,0,0,0
0,4,5,137366.86,100901.18,0,0,1
9,1,4,41509.94,173174.88,0,1,0
13,2,4,35160.91,253281.80,0,1,0
9,1,2,35070.25,142143.31,0,0,0
12,2,4,50361.69,100606.56,0,1,0
3,1,7,145565.42,120069.75,0,0,0
0,2,5,67705.22,115348.30,0,1,0
8,1,5,62677.35,198251.02,0,1,0
1,3,5,56622.19,182066.87,0,1,0
14,1,6,178233.42,207326.63,0,0,0
11,1,2,33235.65,42364.49,0,1,0
7,1,3,25997.85,115101.30,0,1,0
8,1,5,101315.71,247634.14,0,0,0
5,1,4,85269.00,135805.33,0,0,0
17,2,5,108103.05,147398.14,1,0,0
12,2,6,53601.33,164074.37,0,1,0
